file_name,image_id,category_id,category_name
images_withoutrect/11757.png,11757,1,¹Ï×Ó¿Ç
images_withoutrect/11758.png,11758,1,¹Ï×Ó¿Ç
images_withoutrect/11759.png,11759,1,¹Ï×Ó¿Ç
images_withoutrect/11760.png,11760,1,¹Ï×Ó¿Ç
images_withoutrect/11761.png,11761,1,¹Ï×Ó¿Ç
images_withoutrect/11762.png,11762,1,¹Ï×Ó¿Ç
images_withoutrect/11763.png,11763,1,¹Ï×Ó¿Ç
images_withoutrect/11764.png,11764,1,¹Ï×Ó¿Ç
images_withoutrect/11765.png,11765,1,¹Ï×Ó¿Ç
images_withoutrect/11766.png,11766,1,¹Ï×Ó¿Ç
images_withoutrect/11767.png,11767,1,¹Ï×Ó¿Ç
images_withoutrect/11768.png,11768,1,¹Ï×Ó¿Ç
images_withoutrect/11769.png,11769,1,¹Ï×Ó¿Ç
images_withoutrect/11770.png,11770,1,¹Ï×Ó¿Ç
images_withoutrect/11771.png,11771,1,¹Ï×Ó¿Ç
images_withoutrect/11772.png,11772,1,¹Ï×Ó¿Ç
images_withoutrect/11773.png,11773,1,¹Ï×Ó¿Ç
images_withoutrect/11774.png,11774,1,¹Ï×Ó¿Ç
images_withoutrect/11775.png,11775,1,¹Ï×Ó¿Ç
images_withoutrect/11776.png,11776,1,¹Ï×Ó¿Ç
images_withoutrect/11777.png,11777,1,¹Ï×Ó¿Ç
images_withoutrect/11778.png,11778,1,¹Ï×Ó¿Ç
images_withoutrect/11780.png,11780,1,¹Ï×Ó¿Ç
images_withoutrect/11781.png,11781,1,¹Ï×Ó¿Ç
images_withoutrect/11782.png,11782,1,¹Ï×Ó¿Ç
images_withoutrect/11783.png,11783,1,¹Ï×Ó¿Ç
images_withoutrect/11786.png,11786,1,¹Ï×Ó¿Ç
images_withoutrect/11788.png,11788,1,¹Ï×Ó¿Ç
images_withoutrect/11789.png,11789,1,¹Ï×Ó¿Ç
images_withoutrect/11790.png,11790,1,¹Ï×Ó¿Ç
images_withoutrect/11791.png,11791,1,¹Ï×Ó¿Ç
images_withoutrect/11792.png,11792,1,¹Ï×Ó¿Ç
images_withoutrect/11793.png,11793,1,¹Ï×Ó¿Ç
images_withoutrect/11794.png,11794,1,¹Ï×Ó¿Ç
images_withoutrect/11795.png,11795,1,¹Ï×Ó¿Ç
images_withoutrect/11796.png,11796,1,¹Ï×Ó¿Ç
images_withoutrect/11798.png,11798,1,¹Ï×Ó¿Ç
images_withoutrect/11799.png,11799,1,¹Ï×Ó¿Ç
images_withoutrect/11800.png,11800,1,¹Ï×Ó¿Ç
images_withoutrect/11801.png,11801,1,¹Ï×Ó¿Ç
images_withoutrect/11802.png,11802,1,¹Ï×Ó¿Ç
images_withoutrect/11803.png,11803,1,¹Ï×Ó¿Ç
images_withoutrect/11804.png,11804,1,¹Ï×Ó¿Ç
images_withoutrect/11805.png,11805,1,¹Ï×Ó¿Ç
images_withoutrect/11807.png,11807,1,¹Ï×Ó¿Ç
images_withoutrect/11808.png,11808,1,¹Ï×Ó¿Ç
images_withoutrect/11809.png,11809,1,¹Ï×Ó¿Ç
images_withoutrect/11810.png,11810,1,¹Ï×Ó¿Ç
images_withoutrect/11811.png,11811,1,¹Ï×Ó¿Ç
images_withoutrect/11812.png,11812,1,¹Ï×Ó¿Ç
images_withoutrect/11813.png,11813,1,¹Ï×Ó¿Ç
images_withoutrect/11814.png,11814,1,¹Ï×Ó¿Ç
images_withoutrect/11815.png,11815,1,¹Ï×Ó¿Ç
images_withoutrect/11816.png,11816,1,¹Ï×Ó¿Ç
images_withoutrect/11817.png,11817,1,¹Ï×Ó¿Ç
images_withoutrect/11819.png,11819,1,¹Ï×Ó¿Ç
images_withoutrect/11821.png,11821,1,¹Ï×Ó¿Ç
images_withoutrect/11822.png,11822,1,¹Ï×Ó¿Ç
images_withoutrect/11823.png,11823,1,¹Ï×Ó¿Ç
images_withoutrect/11824.png,11824,1,¹Ï×Ó¿Ç
images_withoutrect/11825.png,11825,1,¹Ï×Ó¿Ç
images_withoutrect/11826.png,11826,1,¹Ï×Ó¿Ç
images_withoutrect/11827.png,11827,1,¹Ï×Ó¿Ç
images_withoutrect/11830.png,11830,1,¹Ï×Ó¿Ç
images_withoutrect/11832.png,11832,1,¹Ï×Ó¿Ç
images_withoutrect/11834.png,11834,1,¹Ï×Ó¿Ç
images_withoutrect/11835.png,11835,1,¹Ï×Ó¿Ç
images_withoutrect/11836.png,11836,1,¹Ï×Ó¿Ç
images_withoutrect/11837.png,11837,1,¹Ï×Ó¿Ç
images_withoutrect/11840.png,11840,1,¹Ï×Ó¿Ç
images_withoutrect/11842.png,11842,1,¹Ï×Ó¿Ç
images_withoutrect/11843.png,11843,1,¹Ï×Ó¿Ç
images_withoutrect/11844.png,11844,1,¹Ï×Ó¿Ç
images_withoutrect/11845.png,11845,1,¹Ï×Ó¿Ç
images_withoutrect/11846.png,11846,1,¹Ï×Ó¿Ç
images_withoutrect/11848.png,11848,1,¹Ï×Ó¿Ç
images_withoutrect/11850.png,11850,1,¹Ï×Ó¿Ç
images_withoutrect/11851.png,11851,1,¹Ï×Ó¿Ç
images_withoutrect/11852.png,11852,1,¹Ï×Ó¿Ç
images_withoutrect/11853.png,11853,1,¹Ï×Ó¿Ç
images_withoutrect/11854.png,11854,1,¹Ï×Ó¿Ç
images_withoutrect/11855.png,11855,1,¹Ï×Ó¿Ç
images_withoutrect/11856.png,11856,1,¹Ï×Ó¿Ç
images_withoutrect/11857.png,11857,1,¹Ï×Ó¿Ç
images_withoutrect/11858.png,11858,1,¹Ï×Ó¿Ç
images_withoutrect/11859.png,11859,1,¹Ï×Ó¿Ç
images_withoutrect/11860.png,11860,1,¹Ï×Ó¿Ç
images_withoutrect/11863.png,11863,1,¹Ï×Ó¿Ç
images_withoutrect/11864.png,11864,1,¹Ï×Ó¿Ç
images_withoutrect/11865.png,11865,1,¹Ï×Ó¿Ç
images_withoutrect/11866.png,11866,1,¹Ï×Ó¿Ç
images_withoutrect/11867.png,11867,1,¹Ï×Ó¿Ç
images_withoutrect/11868.png,11868,1,¹Ï×Ó¿Ç
images_withoutrect/11869.png,11869,1,¹Ï×Ó¿Ç
images_withoutrect/11871.png,11871,1,¹Ï×Ó¿Ç
images_withoutrect/11872.png,11872,1,¹Ï×Ó¿Ç
images_withoutrect/11873.png,11873,1,¹Ï×Ó¿Ç
images_withoutrect/11874.png,11874,1,¹Ï×Ó¿Ç
images_withoutrect/11875.png,11875,1,¹Ï×Ó¿Ç
images_withoutrect/11876.png,11876,1,¹Ï×Ó¿Ç
images_withoutrect/11877.png,11877,1,¹Ï×Ó¿Ç
images_withoutrect/11878.png,11878,1,¹Ï×Ó¿Ç
images_withoutrect/11879.png,11879,1,¹Ï×Ó¿Ç
images_withoutrect/11880.png,11880,1,¹Ï×Ó¿Ç
images_withoutrect/11882.png,11882,1,¹Ï×Ó¿Ç
images_withoutrect/11885.png,11885,1,¹Ï×Ó¿Ç
images_withoutrect/11886.png,11886,1,¹Ï×Ó¿Ç
images_withoutrect/11887.png,11887,1,¹Ï×Ó¿Ç
images_withoutrect/11888.png,11888,1,¹Ï×Ó¿Ç
images_withoutrect/11889.png,11889,1,¹Ï×Ó¿Ç
images_withoutrect/11892.png,11892,1,¹Ï×Ó¿Ç
images_withoutrect/11893.png,11893,1,¹Ï×Ó¿Ç
images_withoutrect/11895.png,11895,1,¹Ï×Ó¿Ç
images_withoutrect/11896.png,11896,1,¹Ï×Ó¿Ç
images_withoutrect/11897.png,11897,1,¹Ï×Ó¿Ç
images_withoutrect/11899.png,11899,1,¹Ï×Ó¿Ç
images_withoutrect/11901.png,11901,1,¹Ï×Ó¿Ç
images_withoutrect/11902.png,11902,1,¹Ï×Ó¿Ç
images_withoutrect/11904.png,11904,1,¹Ï×Ó¿Ç
images_withoutrect/11906.png,11906,1,¹Ï×Ó¿Ç
images_withoutrect/11907.png,11907,1,¹Ï×Ó¿Ç
images_withoutrect/11908.png,11908,1,¹Ï×Ó¿Ç
images_withoutrect/11909.png,11909,1,¹Ï×Ó¿Ç
images_withoutrect/11910.png,11910,1,¹Ï×Ó¿Ç
images_withoutrect/11911.png,11911,1,¹Ï×Ó¿Ç
images_withoutrect/11912.png,11912,1,¹Ï×Ó¿Ç
images_withoutrect/11913.png,11913,1,¹Ï×Ó¿Ç
images_withoutrect/11914.png,11914,1,¹Ï×Ó¿Ç
images_withoutrect/11916.png,11916,1,¹Ï×Ó¿Ç
images_withoutrect/11918.png,11918,1,¹Ï×Ó¿Ç
images_withoutrect/11919.png,11919,1,¹Ï×Ó¿Ç
images_withoutrect/11920.png,11920,1,¹Ï×Ó¿Ç
images_withoutrect/11921.png,11921,1,¹Ï×Ó¿Ç
images_withoutrect/11922.png,11922,1,¹Ï×Ó¿Ç
images_withoutrect/11923.png,11923,1,¹Ï×Ó¿Ç
images_withoutrect/11924.png,11924,1,¹Ï×Ó¿Ç
images_withoutrect/11926.png,11926,1,¹Ï×Ó¿Ç
images_withoutrect/11927.png,11927,1,¹Ï×Ó¿Ç
images_withoutrect/11928.png,11928,1,¹Ï×Ó¿Ç
images_withoutrect/11929.png,11929,1,¹Ï×Ó¿Ç
images_withoutrect/11930.png,11930,1,¹Ï×Ó¿Ç
images_withoutrect/11931.png,11931,1,¹Ï×Ó¿Ç
images_withoutrect/11932.png,11932,1,¹Ï×Ó¿Ç
images_withoutrect/11933.png,11933,1,¹Ï×Ó¿Ç
images_withoutrect/11934.png,11934,1,¹Ï×Ó¿Ç
images_withoutrect/11935.png,11935,1,¹Ï×Ó¿Ç
images_withoutrect/11936.png,11936,1,¹Ï×Ó¿Ç
images_withoutrect/11937.png,11937,1,¹Ï×Ó¿Ç
images_withoutrect/11938.png,11938,1,¹Ï×Ó¿Ç
images_withoutrect/11939.png,11939,1,¹Ï×Ó¿Ç
images_withoutrect/11940.png,11940,1,¹Ï×Ó¿Ç
images_withoutrect/11941.png,11941,1,¹Ï×Ó¿Ç
images_withoutrect/11942.png,11942,1,¹Ï×Ó¿Ç
images_withoutrect/11943.png,11943,1,¹Ï×Ó¿Ç
images_withoutrect/11944.png,11944,1,¹Ï×Ó¿Ç
images_withoutrect/11945.png,11945,1,¹Ï×Ó¿Ç
images_withoutrect/11947.png,11947,1,¹Ï×Ó¿Ç
images_withoutrect/11948.png,11948,1,¹Ï×Ó¿Ç
images_withoutrect/11949.png,11949,1,¹Ï×Ó¿Ç
images_withoutrect/11950.png,11950,1,¹Ï×Ó¿Ç
images_withoutrect/11951.png,11951,1,¹Ï×Ó¿Ç
images_withoutrect/11953.png,11953,1,¹Ï×Ó¿Ç
images_withoutrect/11955.png,11955,1,¹Ï×Ó¿Ç
images_withoutrect/11956.png,11956,1,¹Ï×Ó¿Ç
images_withoutrect/11957.png,11957,1,¹Ï×Ó¿Ç
images_withoutrect/11959.png,11959,1,¹Ï×Ó¿Ç
images_withoutrect/11960.png,11960,1,¹Ï×Ó¿Ç
images_withoutrect/11962.png,11962,1,¹Ï×Ó¿Ç
images_withoutrect/11963.png,11963,1,¹Ï×Ó¿Ç
images_withoutrect/11964.png,11964,1,¹Ï×Ó¿Ç
images_withoutrect/11966.png,11966,1,¹Ï×Ó¿Ç
images_withoutrect/11967.png,11967,1,¹Ï×Ó¿Ç
images_withoutrect/11969.png,11969,1,¹Ï×Ó¿Ç
images_withoutrect/11970.png,11970,1,¹Ï×Ó¿Ç
images_withoutrect/11972.png,11972,1,¹Ï×Ó¿Ç
images_withoutrect/11973.png,11973,1,¹Ï×Ó¿Ç
images_withoutrect/11974.png,11974,1,¹Ï×Ó¿Ç
images_withoutrect/11976.png,11976,1,¹Ï×Ó¿Ç
images_withoutrect/11003.png,11003,2,ºËÌÒ
images_withoutrect/11004.png,11004,2,ºËÌÒ
images_withoutrect/11005.png,11005,2,ºËÌÒ
images_withoutrect/11006.png,11006,2,ºËÌÒ
images_withoutrect/11007.png,11007,2,ºËÌÒ
images_withoutrect/11008.png,11008,2,ºËÌÒ
images_withoutrect/11010.png,11010,2,ºËÌÒ
images_withoutrect/11011.png,11011,2,ºËÌÒ
images_withoutrect/11012.png,11012,2,ºËÌÒ
images_withoutrect/11014.png,11014,2,ºËÌÒ
images_withoutrect/11015.png,11015,2,ºËÌÒ
images_withoutrect/11020.png,11020,2,ºËÌÒ
images_withoutrect/11021.png,11021,2,ºËÌÒ
images_withoutrect/11022.png,11022,2,ºËÌÒ
images_withoutrect/11023.png,11023,2,ºËÌÒ
images_withoutrect/11024.png,11024,2,ºËÌÒ
images_withoutrect/11025.png,11025,2,ºËÌÒ
images_withoutrect/11026.png,11026,2,ºËÌÒ
images_withoutrect/11028.png,11028,2,ºËÌÒ
images_withoutrect/11029.png,11029,2,ºËÌÒ
images_withoutrect/11030.png,11030,2,ºËÌÒ
images_withoutrect/11031.png,11031,2,ºËÌÒ
images_withoutrect/11032.png,11032,2,ºËÌÒ
images_withoutrect/11033.png,11033,2,ºËÌÒ
images_withoutrect/11034.png,11034,2,ºËÌÒ
images_withoutrect/11035.png,11035,2,ºËÌÒ
images_withoutrect/11036.png,11036,2,ºËÌÒ
images_withoutrect/11038.png,11038,2,ºËÌÒ
images_withoutrect/11039.png,11039,2,ºËÌÒ
images_withoutrect/11040.png,11040,2,ºËÌÒ
images_withoutrect/11041.png,11041,2,ºËÌÒ
images_withoutrect/11042.png,11042,2,ºËÌÒ
images_withoutrect/11044.png,11044,2,ºËÌÒ
